DA	334	15/06/1998	13.515	126.3292	212.6303	0.001765804947469143
DA	424	09/09/1998	21.0	100.6396	246.347	0.18940360210353951
DA	425	09/09/1998	25.5	87.7171	247.5392	0.2495670992423109
DA	426	09/09/1998	32.0	77.9286	250.2118	0.11932426932522983
DA	427	09/09/1998	34.8	61.3638	249.94175	0.13258252147247776
DA	428	09/09/1998	40.46666666666667	51.873066666666666	255.3334	0.05255123949378387
DA	439	08/09/1998	33.55	76.6118	310.09305	0.06401898205228419
DA	444	08/09/1998	32.8	79.47675	302.5946	0.07275870080806693
DA	449	08/09/1998	37.199999999999996	86.47160000000001	319.3498	0.07085655277229108
DA	454	08/09/1998	36.400000000000006	97.1268	323.5317	0.008741704712471023
DA	455	08/09/1998	33.45	110.2396	321.2191	0.09750463462549928
DA	460	08/09/1998	30.0	129.553	319.84985	0.05303300858899107
DA	461	08/09/1998	28.15	141.8119	318.382	0.048040558402105554
DA	462	07/09/1998	25.9	154.4336	318.9826	0.11671357102596491
DA	473	09/09/1998	42.55	43.7137	281.5676	0.04673884423236581
DA	477	15/06/1998	25.255	94.0709	211.199	0.19812569235285316
DA	687	15/06/1998	46.75	38.5501	188.11415	0.01871753244317322
DA	688	15/06/1998	36.8	41.9203	229.8112	0.03458674473195073
DA	690	16/06/1998	46.35	36.8141	256.7116	0.042906964877824486
DA	691	09/09/1998	39.93333333333333	40.2055	266.9006	0.04574466285732964
DV	245	04/09/1998	17.96	124.9635	292.83185000000003	0.003543408146257679
DV	246	04/09/1998	17.869999999999997	113.3883	294.0553	0.059651005743632926
DV	263	01/09/1994	21.130000000000003	140.6453	322.7992	0.02334155134300131
DV	293	08/09/1998	29.7	90.508	322.5056	0.06963930420776608
DV	294	03/10/1997	33.8	84.2722	328.4908	0.10355557890158015
DV	297	09/09/1998	27.96	89.01015	350.085	0.11354352592564498
DV	298	05/10/1997	27.98	95.9046	356.25095	0.1603499830817957
DV	319	17/06/1998	33.03333333333333	53.73929999999999	345.8342	0.04152614511804463
DV	320	05/10/1997	41.85	45.8363	341.5319	0.04371896765400691
DV	322	05/10/1997	48.25	32.3737	331.4644	0.0016486945675333073
DV	329	07/09/1994	59.0	7.3995	239.9211	0.0
DV	331	15/06/1998	52.599999999999994	19.5207	210.2282	0.006049392614713788
DV	334	15/06/1998	37.349999999999994	51.24555	222.0265	0.04472663374975153
DV	340	06/10/1997	32.849999999999994	57.5848	235.1966	0.02663758422278094
DV	341	06/10/1997	27.85	59.8416	244.6134	0.01999449156856034
DV	370	17/07/1997	11.39	206.0021	243.8781	0.07123836974640586
DV	376	07/10/1997	12.254999999999999	152.5334	241.5547	0.09671870599461041
DV	377	07/10/1997	10.815000000000001	147.46794999999997	241.97445	0.24787966566560307
DV	380	06/10/1997	27.51	131.3448	233.6209	0.030460078433355114
DV	381	17/07/1997	26.645	123.7047	235.8429	0.03313941050878967
DV	382	17/07/1997	29.5	113.4021	234.3618	0.01617956194240409
DV	385	15/06/1998	38.53333333333334	38.572	231.24840000000003	0.004294512978260291
DV	389	13/06/1998	29.933333333333334	83.2561	235.62160000000003	0.05372137583829993
DV	414	10/09/1998	14.754999999999999	192.3251	308.4902	0.02641766269936188
DV	416	10/09/1998	15.436666666666667	178.1729	309.5973	0.06786129244825208
DV	420	04/10/1997	24.884999999999998	69.2307	272.2089	0.16079326895878537
DV	421	04/10/1997	28.91	69.6642	272.6458	0.11501797435246418
DV	422	04/10/1997	36.15	68.1968	277.5474	0.05061241483596651
DV	423	04/10/1997	33.05	66.7937	286.6523	0.10831249863107092
DV	424	09/09/1998	34.666666666666664	65.259	295.1178	0.06437297731450156
DV	425	09/09/1998	38.23333333333333	59.2506	305.8312	0.06242233401457655
DV	426	09/09/1998	36.6	58.1848	316.0587	0.05822862077590583
DV	427	09/09/1998	38.4	53.4698	332.4268333333334	0.06377365851603523
DV	428	09/09/1998	35.65	58.047075	342.57842500000004	0.036945303610376366
DV	436	21/07/1997	28.1	109.0018	356.0728	0.028309435189852884
DV	437	21/07/1997	30.75	118.6024	356.5126	0.03880464043096907
DV	438	21/07/1997	28.8	120.4151	355.0304	0.0
DV	439	08/09/1998	23.849999999999998	120.683	347.31346666666667	0.03540355424276011
DV	444	08/09/1998	27.35	116.4338	342.6219	0.03781146864662985
DV	449	08/09/1998	24.5375	136.2316	349.6764	0.08236190919773373
DV	454	08/09/1998	21.513333333333332	148.7929	349.95453333333336	0.023323933271858534
DV	455	08/09/1998	20.276666666666667	158.673	346.3833	0.08683640041250484
DV	460	08/09/1998	20.496666666666666	175.0359	342.7226	0.037112226418126545
